,coverage,month,station_code,station_type,year
19182,bare,7,7132,debit,1999
19183,bare,8,7132,debit,1999
19184,bare,9,7132,debit,1999
19185,bare,10,7132,debit,1999
19186,bare,11,7132,debit,1999
19187,bare,12,7132,debit,1999
19188,bare,1,7132,debit,2000
19189,bare,2,7132,debit,2000
19190,bare,3,7132,debit,2000
19191,bare,4,7132,debit,2000
19192,bare,5,7132,debit,2000
19193,bare,6,7132,debit,2000
19194,bare,7,7132,debit,2000
19195,bare,8,7132,debit,2000
19196,bare,9,7132,debit,2000
19197,bare,10,7132,debit,2000
19198,bare,11,7132,debit,2000
19199,bare,12,7132,debit,2000
19200,bare,1,7132,debit,2001
19201,bare,2,7132,debit,2001
19202,bare,3,7132,debit,2001
19203,bare,4,7132,debit,2001
19204,bare,5,7132,debit,2001
19205,bare,6,7132,debit,2001
19206,bare,7,7132,debit,2001
19207,bare,8,7132,debit,2001
19208,bare,9,7132,debit,2001
19209,bare,10,7132,debit,2001
19210,bare,11,7132,debit,2001
19211,bare,12,7132,debit,2001
19212,bare,1,7132,debit,2002
19213,bare,2,7132,debit,2002
19214,bare,3,7132,debit,2002
19215,bare,4,7132,debit,2002
19216,bare,5,7132,debit,2002
19217,bare,6,7132,debit,2002
19218,bare,7,7132,debit,2002
19219,bare,8,7132,debit,2002
19220,bare,9,7132,debit,2002
19221,bare,10,7132,debit,2002
19222,bare,11,7132,debit,2002
19223,bare,12,7132,debit,2002
19224,bare,1,7132,debit,2003
19225,bare,2,7132,debit,2003
19226,bare,3,7132,debit,2003
19227,bare,4,7132,debit,2003
19228,bare,5,7132,debit,2003
19229,bare,6,7132,debit,2003
19230,bare,7,7132,debit,2003
19231,bare,8,7132,debit,2003
19232,bare,9,7132,debit,2003
19233,bare,10,7132,debit,2003
19234,bare,11,7132,debit,2003
19235,bare,12,7132,debit,2003
19236,bare,1,7132,debit,2004
19237,bare,2,7132,debit,2004
19238,bare,3,7132,debit,2004
19239,bare,4,7132,debit,2004
19240,bare,5,7132,debit,2004
19241,bare,6,7132,debit,2004
19242,bare,7,7132,debit,2004
19243,bare,8,7132,debit,2004
19244,bare,9,7132,debit,2004
19245,bare,10,7132,debit,2004
19246,bare,11,7132,debit,2004
19247,bare,12,7132,debit,2004
19248,bare,1,7132,debit,2005
19249,bare,2,7132,debit,2005
19250,bare,3,7132,debit,2005
19251,bare,4,7132,debit,2005
19252,bare,5,7132,debit,2005
19253,bare,6,7132,debit,2005
19254,bare,7,7132,debit,2005
19255,bare,8,7132,debit,2005
19256,bare,9,7132,debit,2005
19257,bare,10,7132,debit,2005
19258,bare,11,7132,debit,2005
19259,bare,12,7132,debit,2005
19260,bare,1,7132,debit,2006
19261,bare,2,7132,debit,2006
19262,bare,3,7132,debit,2006
19263,bare,4,7132,debit,2006
19264,bare,5,7132,debit,2006
19265,bare,6,7132,debit,2006
19266,bare,7,7132,debit,2006
19267,bare,8,7132,debit,2006
19268,bare,9,7132,debit,2006
19269,bare,10,7132,debit,2006
19270,bare,11,7132,debit,2006
19271,bare,12,7132,debit,2006
19272,bare,1,7132,debit,2007
19273,bare,2,7132,debit,2007
19274,bare,3,7132,debit,2007
19275,bare,4,7132,debit,2007
19276,bare,5,7132,debit,2007
19277,bare,6,7132,debit,2007
19278,bare,7,7132,debit,2007
19279,bare,8,7132,debit,2007
19280,bare,9,7132,debit,2007
19281,bare,10,7132,debit,2007
19282,bare,11,7132,debit,2007
19283,bare,12,7132,debit,2007
19284,bare,1,7132,debit,2008
19285,bare,2,7132,debit,2008
19286,bare,3,7132,debit,2008
19287,bare,4,7132,debit,2008
19288,bare,5,7132,debit,2008
19289,bare,6,7132,debit,2008
19290,bare,7,7132,debit,2008
19291,bare,8,7132,debit,2008
19292,bare,9,7132,debit,2008
19293,bare,10,7132,debit,2008
19294,bare,11,7132,debit,2008
19295,bare,12,7132,debit,2008
19296,bare,1,7132,debit,2009
19297,bare,2,7132,debit,2009
19298,bare,3,7132,debit,2009
19299,bare,4,7132,debit,2009
19300,bare,5,7132,debit,2009
19301,bare,6,7132,debit,2009
19302,bare,7,7132,debit,2009
19303,bare,8,7132,debit,2009
19304,bare,9,7132,debit,2009
19305,bare,10,7132,debit,2009
19306,bare,11,7132,debit,2009
19307,bare,12,7132,debit,2009
19308,bare,1,7132,debit,2010
19309,bare,2,7132,debit,2010
19310,bare,3,7132,debit,2010
19311,bare,4,7132,debit,2010
19312,bare,5,7132,debit,2010
19313,bare,6,7132,debit,2010
19314,bare,7,7132,debit,2010
19315,bare,8,7132,debit,2010
19316,bare,9,7132,debit,2010
19317,bare,10,7132,debit,2010
19318,bare,11,7132,debit,2010
19319,bare,12,7132,debit,2010
19320,bare,1,7132,debit,2011
19321,bare,2,7132,debit,2011
19322,bare,3,7132,debit,2011
19323,bare,4,7132,debit,2011
19324,bare,5,7132,debit,2011
19325,bare,6,7132,debit,2011
19326,bare,7,7132,debit,2011
19327,bare,8,7132,debit,2011
19328,bare,9,7132,debit,2011
19329,bare,10,7132,debit,2011
19330,bare,11,7132,debit,2011
19331,bare,12,7132,debit,2011
19332,bare,1,7132,debit,2012
19333,bare,2,7132,debit,2012
19334,bare,3,7132,debit,2012
19335,bare,4,7132,debit,2012
19336,bare,5,7132,debit,2012
19337,bare,6,7132,debit,2012
19338,bare,7,7132,debit,2012
19339,bare,8,7132,debit,2012
19340,bare,9,7132,debit,2012
19341,bare,10,7132,debit,2012
19342,bare,11,7132,debit,2012
19343,bare,12,7132,debit,2012
19344,bare,1,7132,debit,2013
19345,bare,2,7132,debit,2013
19346,bare,3,7132,debit,2013
19347,bare,4,7132,debit,2013
19348,bare,5,7132,debit,2013
19349,bare,6,7132,debit,2013
19350,bare,7,7132,debit,2013
19351,bare,8,7132,debit,2013
19352,bare,9,7132,debit,2013
19353,bare,10,7132,debit,2013
19354,bare,11,7132,debit,2013
19355,bare,12,7132,debit,2013
19356,bare,1,7132,debit,2014
19357,bare,2,7132,debit,2014
19358,bare,3,7132,debit,2014
19359,bare,4,7132,debit,2014
19360,bare,5,7132,debit,2014
19361,bare,6,7132,debit,2014
19362,bare,7,7132,debit,2014
19363,bare,8,7132,debit,2014
19364,bare,9,7132,debit,2014
19365,bare,10,7132,debit,2014
19366,bare,11,7132,debit,2014
19367,bare,12,7132,debit,2014
19368,bare,1,7132,debit,2015
19369,bare,2,7132,debit,2015
19370,bare,3,7132,debit,2015
19371,bare,4,7132,debit,2015
19372,bare,5,7132,debit,2015
19373,bare,6,7132,debit,2015
19374,bare,7,7132,debit,2015
19375,bare,8,7132,debit,2015
19376,bare,9,7132,debit,2015
19377,bare,10,7132,debit,2015
19378,bare,11,7132,debit,2015
19379,bare,12,7132,debit,2015
19380,bare,1,7132,debit,2016
19381,bare,2,7132,debit,2016
19382,bare,3,7132,debit,2016
19383,bare,4,7132,debit,2016
19384,bare,5,7132,debit,2016
19385,bare,6,7132,debit,2016
19386,bare,7,7132,debit,2016
19387,bare,8,7132,debit,2016
19388,bare,9,7132,debit,2016
19389,bare,10,7132,debit,2016
19390,bare,11,7132,debit,2016
19391,bare,12,7132,debit,2016
19392,bare,1,7132,debit,2017
19393,bare,2,7132,debit,2017
19394,bare,3,7132,debit,2017
19395,bare,4,7132,debit,2017
19396,bare,5,7132,debit,2017
19397,bare,6,7132,debit,2017
19398,bare,7,7132,debit,2017
19399,bare,8,7132,debit,2017
19400,bare,9,7132,debit,2017
19401,bare,10,7132,debit,2017
19402,bare,11,7132,debit,2017
19403,bare,12,7132,debit,2017
19404,bare,1,7132,debit,2018
19405,bare,2,7132,debit,2018
19406,bare,3,7132,debit,2018
19407,bare,4,7132,debit,2018
19408,bare,5,7132,debit,2018
19409,bare,6,7132,debit,2018
19410,bare,7,7132,debit,2018
19411,bare,8,7132,debit,2018
19412,bare,9,7132,debit,2018
19413,bare,10,7132,debit,2018
19414,bare,11,7132,debit,2018
19415,bare,12,7132,debit,2018
19416,bare,1,7132,debit,2019
19417,bare,2,7132,debit,2019
19418,bare,3,7132,debit,2019
19419,bare,4,7132,debit,2019
19420,bare,5,7132,debit,2019
19421,bare,6,7132,debit,2019
19422,bare,1,7228,debit,1987
19423,bare,2,7228,debit,1987
19424,bare,3,7228,debit,1987
19425,bare,4,7228,debit,1987
19426,bare,5,7228,debit,1987
19427,bare,6,7228,debit,1987
19428,bare,7,7228,debit,1987
19429,bare,8,7228,debit,1987
19430,bare,9,7228,debit,1987
19431,bare,10,7228,debit,1987
19432,bare,11,7228,debit,1987
19433,bare,12,7228,debit,1987
19434,bare,1,7228,debit,1988
19435,bare,2,7228,debit,1988
19436,bare,3,7228,debit,1988
19437,bare,4,7228,debit,1988
19438,bare,5,7228,debit,1988
19439,bare,6,7228,debit,1988
19440,bare,7,7228,debit,1988
19441,bare,8,7228,debit,1988
19442,bare,9,7228,debit,1988
19443,bare,10,7228,debit,1988
19444,bare,11,7228,debit,1988
19445,bare,12,7228,debit,1988
19446,bare,1,7228,debit,1989
19447,bare,2,7228,debit,1989
19448,bare,3,7228,debit,1989
19449,bare,4,7228,debit,1989
19450,bare,5,7228,debit,1989
19451,bare,6,7228,debit,1989
19452,bare,7,7228,debit,1989
19453,bare,8,7228,debit,1989
19454,bare,9,7228,debit,1989
19455,bare,10,7228,debit,1989
19456,bare,11,7228,debit,1989
19457,bare,12,7228,debit,1989
19458,bare,1,7228,debit,1990
19459,bare,2,7228,debit,1990
19460,bare,3,7228,debit,1990
19461,bare,4,7228,debit,1990
19462,bare,5,7228,debit,1990
19463,bare,6,7228,debit,1990
19464,bare,7,7228,debit,1990
19465,bare,8,7228,debit,1990
19466,bare,9,7228,debit,1990
19467,bare,10,7228,debit,1990
19468,bare,11,7228,debit,1990
19469,bare,12,7228,debit,1990
19470,bare,1,7228,debit,1991
19471,bare,2,7228,debit,1991
19472,bare,3,7228,debit,1991
19473,bare,4,7228,debit,1991
19474,bare,5,7228,debit,1991
19475,bare,6,7228,debit,1991
19476,bare,7,7228,debit,1991
19477,bare,8,7228,debit,1991
19478,bare,9,7228,debit,1991
19479,bare,10,7228,debit,1991
19480,bare,11,7228,debit,1991
19481,bare,12,7228,debit,1991
19482,bare,1,7228,debit,1992
19483,bare,2,7228,debit,1992
19484,bare,3,7228,debit,1992
19485,bare,4,7228,debit,1992
19486,bare,5,7228,debit,1992
19487,bare,6,7228,debit,1992
19488,bare,7,7228,debit,1992
19489,bare,8,7228,debit,1992
19490,bare,9,7228,debit,1992
19491,bare,10,7228,debit,1992
19492,bare,11,7228,debit,1992
19493,bare,12,7228,debit,1992
19494,bare,1,7228,debit,1993
19495,bare,2,7228,debit,1993
19496,bare,3,7228,debit,1993
19497,bare,4,7228,debit,1993
19498,bare,5,7228,debit,1993
19499,bare,6,7228,debit,1993
19500,bare,7,7228,debit,1993
19501,bare,8,7228,debit,1993
19502,bare,9,7228,debit,1993
19503,bare,10,7228,debit,1993
19504,bare,11,7228,debit,1993
19505,bare,12,7228,debit,1993
19506,bare,1,7228,debit,1994
19507,bare,2,7228,debit,1994
19508,bare,3,7228,debit,1994
19509,bare,4,7228,debit,1994
19510,bare,5,7228,debit,1994
19511,bare,6,7228,debit,1994
19512,bare,7,7228,debit,1994
19513,bare,8,7228,debit,1994
19514,bare,9,7228,debit,1994
19515,bare,10,7228,debit,1994
19516,bare,11,7228,debit,1994
19517,bare,12,7228,debit,1994
19518,bare,1,7228,debit,1995
19519,bare,2,7228,debit,1995
19520,bare,3,7228,debit,1995
19521,bare,4,7228,debit,1995
19522,bare,5,7228,debit,1995
19523,bare,6,7228,debit,1995
19524,bare,7,7228,debit,1995
19525,bare,8,7228,debit,1995
19526,bare,9,7228,debit,1995
19527,bare,10,7228,debit,1995
19528,bare,11,7228,debit,1995
19529,bare,12,7228,debit,1995
19530,bare,1,7228,debit,1996
19531,bare,2,7228,debit,1996
19532,bare,3,7228,debit,1996
19533,bare,4,7228,debit,1996
19534,bare,5,7228,debit,1996
19535,bare,6,7228,debit,1996
19536,bare,7,7228,debit,1996
19537,bare,8,7228,debit,1996
19538,bare,9,7228,debit,1996
19539,bare,10,7228,debit,1996
19540,bare,11,7228,debit,1996
19541,bare,12,7228,debit,1996
19542,bare,1,7228,debit,1997
19543,bare,2,7228,debit,1997
19544,bare,3,7228,debit,1997
19545,bare,4,7228,debit,1997
19546,bare,5,7228,debit,1997
19547,bare,6,7228,debit,1997
19548,bare,7,7228,debit,1997
19549,bare,8,7228,debit,1997
19550,bare,9,7228,debit,1997
19551,bare,10,7228,debit,1997
19552,bare,11,7228,debit,1997
19553,bare,12,7228,debit,1997
19554,bare,1,7228,debit,1998
19555,bare,2,7228,debit,1998
19556,bare,3,7228,debit,1998
19557,bare,4,7228,debit,1998
19558,bare,5,7228,debit,1998
19559,bare,6,7228,debit,1998
19560,bare,7,7228,debit,1998
19561,bare,8,7228,debit,1998
19562,bare,9,7228,debit,1998
19563,bare,10,7228,debit,1998
19564,bare,11,7228,debit,1998
19565,bare,12,7228,debit,1998
19566,bare,1,7228,debit,1999
19567,bare,2,7228,debit,1999
19568,bare,3,7228,debit,1999
19569,bare,4,7228,debit,1999
19570,bare,5,7228,debit,1999
19571,bare,6,7228,debit,1999
19572,bare,7,7228,debit,1999
19573,bare,8,7228,debit,1999
19574,bare,9,7228,debit,1999
19575,bare,10,7228,debit,1999
19576,bare,11,7228,debit,1999
19577,bare,12,7228,debit,1999
19578,bare,1,7228,debit,2000
19579,bare,2,7228,debit,2000
19580,bare,3,7228,debit,2000
19581,bare,4,7228,debit,2000
19582,bare,5,7228,debit,2000
19583,bare,6,7228,debit,2000
19584,bare,7,7228,debit,2000
19585,bare,8,7228,debit,2000
19586,bare,9,7228,debit,2000
19587,bare,10,7228,debit,2000
19588,bare,11,7228,debit,2000
19589,bare,12,7228,debit,2000
19590,bare,1,7228,debit,2001
19591,bare,2,7228,debit,2001
19592,bare,3,7228,debit,2001
19593,bare,4,7228,debit,2001
19594,bare,5,7228,debit,2001
19595,bare,6,7228,debit,2001
19596,bare,7,7228,debit,2001
19597,bare,8,7228,debit,2001
19598,bare,9,7228,debit,2001
19599,bare,10,7228,debit,2001
19600,bare,11,7228,debit,2001
19601,bare,12,7228,debit,2001
19602,bare,1,7228,debit,2002
19603,bare,2,7228,debit,2002
19604,bare,3,7228,debit,2002
19605,bare,4,7228,debit,2002
19606,bare,5,7228,debit,2002
19607,bare,6,7228,debit,2002
19608,bare,7,7228,debit,2002
19609,bare,8,7228,debit,2002
19610,bare,9,7228,debit,2002
19611,bare,10,7228,debit,2002
19612,bare,11,7228,debit,2002
19613,bare,12,7228,debit,2002
19614,bare,1,7228,debit,2003
19615,bare,2,7228,debit,2003
19616,bare,3,7228,debit,2003
19617,bare,4,7228,debit,2003
19618,bare,5,7228,debit,2003
19619,bare,6,7228,debit,2003
19620,bare,7,7228,debit,2003
19621,bare,8,7228,debit,2003
19622,bare,9,7228,debit,2003
19623,bare,10,7228,debit,2003
19624,bare,11,7228,debit,2003
19625,bare,12,7228,debit,2003
19626,bare,1,7228,debit,2004
19627,bare,2,7228,debit,2004
19628,bare,3,7228,debit,2004
19629,bare,4,7228,debit,2004
19630,bare,5,7228,debit,2004
19631,bare,6,7228,debit,2004
19632,bare,7,7228,debit,2004
19633,bare,8,7228,debit,2004
19634,bare,9,7228,debit,2004
19635,bare,10,7228,debit,2004
19636,bare,11,7228,debit,2004
19637,bare,12,7228,debit,2004
19638,bare,1,7228,debit,2005
19639,bare,2,7228,debit,2005
19640,bare,3,7228,debit,2005
19641,bare,4,7228,debit,2005
19642,bare,5,7228,debit,2005
19643,bare,6,7228,debit,2005
19644,bare,7,7228,debit,2005
19645,bare,8,7228,debit,2005
19646,bare,9,7228,debit,2005
19647,bare,10,7228,debit,2005
19648,bare,11,7228,debit,2005
19649,bare,12,7228,debit,2005
19650,bare,1,7228,debit,2006
19651,bare,2,7228,debit,2006
19652,bare,3,7228,debit,2006
19653,bare,4,7228,debit,2006
19654,bare,5,7228,debit,2006
19655,bare,6,7228,debit,2006
19656,bare,7,7228,debit,2006
19657,bare,8,7228,debit,2006
19658,bare,9,7228,debit,2006
19659,bare,10,7228,debit,2006
19660,bare,11,7228,debit,2006
19661,bare,12,7228,debit,2006
19662,bare,1,7228,debit,2007
19663,bare,2,7228,debit,2007
19664,bare,3,7228,debit,2007
19665,bare,4,7228,debit,2007
19666,bare,5,7228,debit,2007
19667,bare,6,7228,debit,2007
19668,bare,7,7228,debit,2007
19669,bare,8,7228,debit,2007
19670,bare,9,7228,debit,2007
19671,bare,10,7228,debit,2007
19672,bare,11,7228,debit,2007
19673,bare,12,7228,debit,2007
19674,bare,1,7228,debit,2008
19675,bare,2,7228,debit,2008
19676,bare,3,7228,debit,2008
19677,bare,4,7228,debit,2008
19678,bare,5,7228,debit,2008
19679,bare,6,7228,debit,2008
19680,bare,7,7228,debit,2008
19681,bare,8,7228,debit,2008
19682,bare,9,7228,debit,2008
19683,bare,10,7228,debit,2008
19684,bare,11,7228,debit,2008
19685,bare,12,7228,debit,2008
19686,bare,1,7228,debit,2009
19687,bare,2,7228,debit,2009
19688,bare,3,7228,debit,2009
19689,bare,4,7228,debit,2009
19690,bare,5,7228,debit,2009
19691,bare,6,7228,debit,2009
19692,bare,7,7228,debit,2009
19693,bare,8,7228,debit,2009
19694,bare,9,7228,debit,2009
19695,bare,10,7228,debit,2009
19696,bare,11,7228,debit,2009
19697,bare,12,7228,debit,2009
19698,bare,1,7228,debit,2010
19699,bare,2,7228,debit,2010
19700,bare,3,7228,debit,2010
19701,bare,4,7228,debit,2010
19702,bare,5,7228,debit,2010
19703,bare,6,7228,debit,2010
19704,bare,7,7228,debit,2010
19705,bare,8,7228,debit,2010
19706,bare,9,7228,debit,2010
19707,bare,10,7228,debit,2010
19708,bare,11,7228,debit,2010
19709,bare,12,7228,debit,2010
19710,bare,1,7228,debit,2011
19711,bare,2,7228,debit,2011
19712,bare,3,7228,debit,2011
19713,bare,4,7228,debit,2011
19714,bare,5,7228,debit,2011
19715,bare,6,7228,debit,2011
19716,bare,7,7228,debit,2011
19717,bare,8,7228,debit,2011
19718,bare,9,7228,debit,2011
19719,bare,10,7228,debit,2011
19720,bare,11,7228,debit,2011
19721,bare,12,7228,debit,2011
19722,bare,1,7228,debit,2012
19723,bare,2,7228,debit,2012
19724,bare,3,7228,debit,2012
19725,bare,4,7228,debit,2012
19726,bare,5,7228,debit,2012
19727,bare,6,7228,debit,2012
19728,bare,7,7228,debit,2012
19729,bare,8,7228,debit,2012
19730,bare,9,7228,debit,2012
19731,bare,10,7228,debit,2012
19732,bare,11,7228,debit,2012
19733,bare,12,7228,debit,2012
19734,bare,1,7228,debit,2013
19735,bare,2,7228,debit,2013
19736,bare,3,7228,debit,2013
19737,bare,4,7228,debit,2013
19738,bare,5,7228,debit,2013
19739,bare,6,7228,debit,2013
19740,bare,7,7228,debit,2013
19741,bare,8,7228,debit,2013
19742,bare,9,7228,debit,2013
19743,bare,10,7228,debit,2013
19744,bare,11,7228,debit,2013
19745,bare,12,7228,debit,2013
19746,bare,1,7228,debit,2014
19747,bare,2,7228,debit,2014
19748,bare,3,7228,debit,2014
19749,bare,4,7228,debit,2014
19750,bare,5,7228,debit,2014
19751,bare,6,7228,debit,2014
19752,bare,7,7228,debit,2014
19753,bare,8,7228,debit,2014
19754,bare,9,7228,debit,2014
19755,bare,10,7228,debit,2014
19756,bare,11,7228,debit,2014
19757,bare,12,7228,debit,2014
19758,bare,1,7228,debit,2015
19759,bare,2,7228,debit,2015
19760,bare,3,7228,debit,2015
19761,bare,4,7228,debit,2015
19762,bare,5,7228,debit,2015
19763,bare,6,7228,debit,2015
19764,bare,7,7228,debit,2015
19765,bare,8,7228,debit,2015
19766,bare,9,7228,debit,2015
19767,bare,10,7228,debit,2015
19768,bare,11,7228,debit,2015
19769,bare,12,7228,debit,2015
19770,bare,1,7228,debit,2016
19771,bare,2,7228,debit,2016
19772,bare,3,7228,debit,2016
19773,bare,4,7228,debit,2016
19774,bare,5,7228,debit,2016
19775,bare,6,7228,debit,2016
19776,bare,7,7228,debit,2016
19777,bare,8,7228,debit,2016
19778,bare,9,7228,debit,2016
19779,bare,10,7228,debit,2016
19780,bare,11,7228,debit,2016
19781,bare,12,7228,debit,2016
19782,bare,1,7228,debit,2017
19783,bare,2,7228,debit,2017
19784,bare,3,7228,debit,2017
19785,bare,4,7228,debit,2017
19786,bare,5,7228,debit,2017
19787,bare,6,7228,debit,2017
19788,bare,7,7228,debit,2017
19789,bare,8,7228,debit,2017
19790,bare,9,7228,debit,2017
19791,bare,10,7228,debit,2017
19792,bare,11,7228,debit,2017
19793,bare,12,7228,debit,2017
19794,bare,1,7228,debit,2018
19795,bare,2,7228,debit,2018
19796,bare,3,7228,debit,2018
19797,bare,4,7228,debit,2018
19798,bare,5,7228,debit,2018
19799,bare,6,7228,debit,2018
19800,bare,7,7228,debit,2018
19801,bare,8,7228,debit,2018
19802,bare,9,7228,debit,2018
19803,bare,10,7228,debit,2018
19804,bare,11,7228,debit,2018
19805,bare,12,7228,debit,2018
19806,bare,1,7228,debit,2019
19807,bare,2,7228,debit,2019
19808,bare,3,7228,debit,2019
19809,bare,4,7228,debit,2019
19810,bare,5,7228,debit,2019
19811,bare,6,7228,debit,2019
19812,bare,1,7242,debit,1974
19813,bare,2,7242,debit,1974
19814,bare,3,7242,debit,1974
19815,bare,4,7242,debit,1974
19816,bare,5,7242,debit,1974
19817,bare,6,7242,debit,1974
19818,bare,7,7242,debit,1974
19819,bare,8,7242,debit,1974
19820,bare,9,7242,debit,1974
19821,bare,10,7242,debit,1974
19822,bare,11,7242,debit,1974
19823,bare,12,7242,debit,1974
19824,bare,1,7242,debit,1975
19825,bare,2,7242,debit,1975
19826,bare,3,7242,debit,1975
19827,bare,4,7242,debit,1975
19828,bare,5,7242,debit,1975
19829,bare,6,7242,debit,1975
19830,bare,7,7242,debit,1975
19831,bare,8,7242,debit,1975
19832,bare,9,7242,debit,1975
19833,bare,10,7242,debit,1975
19834,bare,11,7242,debit,1975
19835,bare,12,7242,debit,1975
19836,bare,1,7242,debit,1976
19837,bare,2,7242,debit,1976
19838,bare,3,7242,debit,1976
19839,bare,4,7242,debit,1976
19840,bare,5,7242,debit,1976
19841,bare,6,7242,debit,1976
19842,bare,7,7242,debit,1976
19843,bare,8,7242,debit,1976
19844,bare,9,7242,debit,1976
19845,bare,10,7242,debit,1976
19846,bare,11,7242,debit,1976
19847,bare,12,7242,debit,1976
19848,bare,1,7242,debit,1977
19849,bare,2,7242,debit,1977
19850,bare,3,7242,debit,1977
19851,bare,4,7242,debit,1977
19852,bare,5,7242,debit,1977
19853,bare,6,7242,debit,1977
19854,bare,7,7242,debit,1977
19855,bare,8,7242,debit,1977
19856,bare,9,7242,debit,1977
19857,bare,10,7242,debit,1977
19858,bare,11,7242,debit,1977
19859,bare,12,7242,debit,1977
19860,bare,1,7242,debit,1978
19861,bare,2,7242,debit,1978
19862,bare,3,7242,debit,1978
19863,bare,4,7242,debit,1978
19864,bare,5,7242,debit,1978
19865,bare,6,7242,debit,1978
19866,bare,7,7242,debit,1978
19867,bare,8,7242,debit,1978
19868,bare,9,7242,debit,1978
19869,bare,10,7242,debit,1978
19870,bare,11,7242,debit,1978
19871,bare,12,7242,debit,1978
19872,bare,1,7242,debit,1979
19873,bare,2,7242,debit,1979
19874,bare,3,7242,debit,1979
19875,bare,4,7242,debit,1979
19876,bare,5,7242,debit,1979
19877,bare,6,7242,debit,1979
19878,bare,7,7242,debit,1979
19879,bare,8,7242,debit,1979
19880,bare,9,7242,debit,1979
19881,bare,10,7242,debit,1979
19882,bare,11,7242,debit,1979
19883,bare,12,7242,debit,1979
19884,bare,1,7242,debit,1980
19885,bare,2,7242,debit,1980
19886,bare,3,7242,debit,1980
19887,bare,4,7242,debit,1980
19888,bare,5,7242,debit,1980
19889,bare,6,7242,debit,1980
19890,bare,7,7242,debit,1980
19891,bare,8,7242,debit,1980
19892,bare,9,7242,debit,1980
19893,bare,10,7242,debit,1980
19894,bare,11,7242,debit,1980
19895,bare,12,7242,debit,1980
19896,bare,1,7242,debit,1981
19897,bare,2,7242,debit,1981
19898,bare,3,7242,debit,1981
